,timestamp,tag,description,condition
2299614,2022-01-27 14:46:41,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,FAULT
2299638,2022-01-27 14:47:05,HS102A,P-102A MOTOR FAULT,FAULT
2299850,2022-01-27 14:50:37,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW
2299879,2022-01-27 14:51:06,PI101,T-101 DISTILLATION COLUMN PRESSURE,FAULT RECOVERED
2300703,2022-01-27 15:04:50,TI110,E-104 CONDENSER COOLING WATER INLET TEMPERATURE,LOW
2301348,2022-01-27 15:15:35,FI110,TOLUENE PRODUCT FLOW,FAULT RECOVERED
2302205,2022-01-27 15:29:52,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,FAULT RECOVERED
2303030,2022-01-27 15:43:37,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,LOW RECOVERED
2303902,2022-01-27 15:58:09,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW
2304601,2022-01-27 16:09:48,HS102A,P-102A MOTOR FAULT,FAULT RECOVERED
2305485,2022-01-27 16:24:32,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW RECOVERED
2306629,2022-01-27 16:43:36,TI111,E-104 CONDENSER COOLING WATER OUTLET TEMPERATURE,FAULT
2306898,2022-01-27 16:48:05,TI110,E-104 CONDENSER COOLING WATER INLET TEMPERATURE,LOW RECOVERED
2306968,2022-01-27 16:49:15,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,HIGH
2308034,2022-01-27 17:07:01,FI110,TOLUENE PRODUCT FLOW,LOW
2309081,2022-01-27 17:24:28,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
2309147,2022-01-27 17:25:34,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW RECOVERED
2309272,2022-01-27 17:27:39,TI111,E-104 CONDENSER COOLING WATER OUTLET TEMPERATURE,FAULT RECOVERED
2309859,2022-01-27 17:37:26,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,HIGH RECOVERED
2311230,2022-01-27 18:00:17,FI101,T-101 DISTILLATION COLUMN IN FLOW,LOW LOW
2312073,2022-01-27 18:14:20,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,HIGH HIGH
2313670,2022-01-27 18:40:57,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,HIGH
2315044,2022-01-27 19:03:51,FI101,T-101 DISTILLATION COLUMN IN FLOW,LOW LOW RECOVERED
2315980,2022-01-27 19:19:27,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,HIGH HIGH RECOVERED
2318556,2022-01-27 20:02:23,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH HIGH
2319085,2022-01-27 20:11:12,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,HIGH
2319240,2022-01-27 20:13:47,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,FAULT
2319786,2022-01-27 20:22:53,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,HIGH RECOVERED
2319917,2022-01-27 20:25:04,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,FAULT RECOVERED
2320212,2022-01-27 20:29:59,FI110,TOLUENE PRODUCT FLOW,HIGH HIGH
2321065,2022-01-27 20:44:12,FI110,TOLUENE PRODUCT FLOW,HIGH HIGH RECOVERED
2321483,2022-01-27 20:51:10,TI111,E-104 CONDENSER COOLING WATER OUTLET TEMPERATURE,LOW
2321730,2022-01-27 20:55:17,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH HIGH RECOVERED
2322506,2022-01-27 21:08:13,PI106,E-106 REBOILER INLET PRESSURE,LOW
2322673,2022-01-27 21:11:00,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,HIGH RECOVERED
2323378,2022-01-27 21:22:45,FI106,E-106 REBOILER INLET FLOW,HIGH
2323984,2022-01-27 21:32:51,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW
2324089,2022-01-27 21:34:36,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT
2324619,2022-01-27 21:43:26,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH
2324864,2022-01-27 21:47:31,TI111,E-104 CONDENSER COOLING WATER OUTLET TEMPERATURE,LOW RECOVERED
2325092,2022-01-27 21:51:19,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT RECOVERED
2326047,2022-01-27 22:07:14,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW RECOVERED
2326103,2022-01-27 22:08:10,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
2326232,2022-01-27 22:10:19,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH HIGH
2326296,2022-01-27 22:11:23,PI106,E-106 REBOILER INLET PRESSURE,LOW RECOVERED
2326958,2022-01-27 22:22:25,TI109,E-104 CONDENSER INLET TEMPERATURE,HIGH HIGH
2328186,2022-01-27 22:42:53,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH RECOVERED
2328204,2022-01-27 22:43:11,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,HIGH
2329093,2022-01-27 22:58:00,LI101,T-101 DISTILLATION COLUMN LEVEL,HIGH HIGH
2330965,2022-01-27 23:29:12,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,FAULT
2331729,2022-01-27 23:41:56,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,HIGH RECOVERED
2331733,2022-01-27 23:42:00,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH HIGH RECOVERED
2332571,2022-01-27 23:55:58,TI109,E-104 CONDENSER INLET TEMPERATURE,HIGH HIGH RECOVERED
2332696,2022-01-27 23:58:03,LI101,T-101 DISTILLATION COLUMN LEVEL,HIGH
2332725,2022-01-27 23:58:32,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
2333274,2022-01-28 00:07:41,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
2334207,2022-01-28 00:23:14,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT
2334396,2022-01-28 00:26:23,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,FAULT RECOVERED
2335957,2022-01-28 00:52:24,LI101,T-101 DISTILLATION COLUMN LEVEL,HIGH RECOVERED
2336967,2022-01-28 01:09:14,LI101,T-101 DISTILLATION COLUMN LEVEL,HIGH HIGH RECOVERED
2338326,2022-01-28 01:31:53,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT RECOVERED
2341320,2022-01-28 02:21:47,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,FAULT
2343437,2022-01-28 02:57:04,PI104,V-104 DISTILLATE VESSEL PRESSURE,FAULT
2343962,2022-01-28 03:05:49,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,FAULT RECOVERED
2344601,2022-01-28 03:16:28,TI109,E-104 CONDENSER INLET TEMPERATURE,LOW
2344739,2022-01-28 03:18:46,LI101,T-101 DISTILLATION COLUMN LEVEL,LOW
2346546,2022-01-28 03:48:53,TI106,E-106 REBOILER INLET TEMPERATURE,HIGH HIGH
2346698,2022-01-28 03:51:25,LI101,T-101 DISTILLATION COLUMN LEVEL,LOW RECOVERED
2346893,2022-01-28 03:54:40,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,HIGH
2346896,2022-01-28 03:54:43,TI106,E-106 REBOILER INLET TEMPERATURE,LOW
2347072,2022-01-28 03:57:39,PI104,V-104 DISTILLATE VESSEL PRESSURE,FAULT RECOVERED
2347439,2022-01-28 04:03:46,PI106,E-106 REBOILER INLET PRESSURE,LOW
2347453,2022-01-28 04:04:00,TI106,E-106 REBOILER INLET TEMPERATURE,HIGH HIGH RECOVERED
2347648,2022-01-28 04:07:15,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,FAULT
2349386,2022-01-28 04:36:13,PI106,E-106 REBOILER INLET PRESSURE,LOW RECOVERED
2349800,2022-01-28 04:43:07,TI109,E-104 CONDENSER INLET TEMPERATURE,LOW RECOVERED
2350259,2022-01-28 04:50:46,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,HIGH RECOVERED
2350718,2022-01-28 04:58:25,TI106,E-106 REBOILER INLET TEMPERATURE,LOW RECOVERED
2350854,2022-01-28 05:00:41,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,HIGH
2351091,2022-01-28 05:04:38,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH HIGH
2351306,2022-01-28 05:08:13,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW LOW
2351868,2022-01-28 05:17:35,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,FAULT RECOVERED
2353248,2022-01-28 05:40:35,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,FAULT
2353341,2022-01-28 05:42:08,PI106,E-106 REBOILER INLET PRESSURE,LOW LOW
2353428,2022-01-28 05:43:35,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT
2354471,2022-01-28 06:00:58,TI107,E-106 REBOILER OUTLET TEMPERATURE,FAULT
2354819,2022-01-28 06:06:46,TI109,E-104 CONDENSER INLET TEMPERATURE,LOW
2355073,2022-01-28 06:11:00,TI107,E-106 REBOILER OUTLET TEMPERATURE,FAULT RECOVERED
2355301,2022-01-28 06:14:48,HS102B,P-102B MOTOR FAULT,FAULT
2355502,2022-01-28 06:18:09,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH HIGH RECOVERED
2355673,2022-01-28 06:21:00,PI106,E-106 REBOILER INLET PRESSURE,LOW LOW RECOVERED
2355808,2022-01-28 06:23:15,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT RECOVERED
2356278,2022-01-28 06:31:05,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,FAULT RECOVERED
2356289,2022-01-28 06:31:16,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW
2356666,2022-01-28 06:37:33,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH
2357198,2022-01-28 06:46:25,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,LOW
2357557,2022-01-28 06:52:24,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,HIGH RECOVERED
2357606,2022-01-28 06:53:13,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW LOW RECOVERED
2357832,2022-01-28 06:56:59,TI109,E-104 CONDENSER INLET TEMPERATURE,LOW LOW
2358065,2022-01-28 07:00:52,TI107,E-106 REBOILER OUTLET TEMPERATURE,FAULT
2359469,2022-01-28 07:24:16,HS102B,P-102B VIBRATION HI,FAULT
2359879,2022-01-28 07:31:06,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW RECOVERED
2360566,2022-01-28 07:42:33,TI109,E-104 CONDENSER INLET TEMPERATURE,LOW RECOVERED
2360847,2022-01-28 07:47:14,TI107,E-106 REBOILER OUTLET TEMPERATURE,FAULT RECOVERED
2361022,2022-01-28 07:50:09,HS102B,P-102B MOTOR FAULT,FAULT RECOVERED
2361145,2022-01-28 07:52:12,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH RECOVERED
2361574,2022-01-28 07:59:21,TI109,E-104 CONDENSER INLET TEMPERATURE,LOW LOW RECOVERED
2361976,2022-01-28 08:06:03,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,LOW RECOVERED
2362811,2022-01-28 08:19:58,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW
2362879,2022-01-28 08:21:06,PI104,V-104 DISTILLATE VESSEL PRESSURE,LOW
2363085,2022-01-28 08:24:32,HS102B,P-102B MOTOR FAULT,FAULT
2364922,2022-01-28 08:55:09,PI104,V-104 DISTILLATE VESSEL PRESSURE,LOW RECOVERED
2365522,2022-01-28 09:05:09,HS102B,P-102B VIBRATION HI,FAULT RECOVERED
2365864,2022-01-28 09:10:51,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
2366798,2022-01-28 09:26:25,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW RECOVERED
2367374,2022-01-28 09:36:01,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH HIGH
2368250,2022-01-28 09:50:37,HS102B,P-102B MOTOR FAULT,FAULT RECOVERED
2368624,2022-01-28 09:56:51,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
2371416,2022-01-28 10:43:23,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH HIGH RECOVERED
2371849,2022-01-28 10:50:36,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,FAULT
2373292,2022-01-28 11:14:39,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,HIGH HIGH
2375264,2022-01-28 11:47:31,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,FAULT RECOVERED
2377467,2022-01-28 12:24:14,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,HIGH HIGH RECOVERED
2377911,2022-01-28 12:31:38,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW
2378725,2022-01-28 12:45:12,FI106,E-106 REBOILER INLET FLOW,LOW LOW
2380035,2022-01-28 13:07:02,FI101,T-101 DISTILLATION COLUMN IN FLOW,HIGH
2381103,2022-01-28 13:24:50,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
2382296,2022-01-28 13:44:43,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,FAULT
2382564,2022-01-28 13:49:11,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
2382858,2022-01-28 13:54:05,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
2382939,2022-01-28 13:55:26,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,FAULT RECOVERED
2383152,2022-01-28 13:58:59,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW RECOVERED
2383688,2022-01-28 14:07:55,HS102A,P-102A MOTOR FAULT,FAULT
2383729,2022-01-28 14:08:36,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW
2383749,2022-01-28 14:08:56,FI105,BENZENE PRODUCT FLOW,LOW
2383758,2022-01-28 14:09:05,FI101,T-101 DISTILLATION COLUMN IN FLOW,LOW
2383769,2022-01-28 14:09:16,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,LOW
2383854,2022-01-28 14:10:41,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,HIGH
2383858,2022-01-28 14:10:45,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH
2383903,2022-01-28 14:11:30,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH
2383905,2022-01-28 14:11:32,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,HIGH
2383911,2022-01-28 14:11:38,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE,HIGH
2383912,2022-01-28 14:11:39,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH
2384064,2022-01-28 14:14:11,TI111,E-104 CONDENSER COOLING WATER OUTLET TEMPERATURE,LOW LOW
2384547,2022-01-28 14:22:14,HS102A,P-102A MOTOR FAULT,FAULT RECOVERED
2384580,2022-01-28 14:22:47,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW RECOVERED
2384616,2022-01-28 14:23:23,FI105,BENZENE PRODUCT FLOW,LOW RECOVERED
2384627,2022-01-28 14:23:34,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,LOW RECOVERED
2384628,2022-01-28 14:23:34,FI101,T-101 DISTILLATION COLUMN IN FLOW,LOW RECOVERED
2384711,2022-01-28 14:24:57,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,HIGH RECOVERED
2384715,2022-01-28 14:25:01,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH RECOVERED
2384761,2022-01-28 14:25:47,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH RECOVERED
2384765,2022-01-28 14:25:51,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,HIGH RECOVERED
2384773,2022-01-28 14:25:59,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,HIGH RECOVERED
2384775,2022-01-28 14:26:01,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE,HIGH RECOVERED
2386945,2022-01-28 15:02:11,FI101,T-101 DISTILLATION COLUMN IN FLOW,HIGH RECOVERED
2387829,2022-01-28 15:16:55,TI111,E-104 CONDENSER COOLING WATER OUTLET TEMPERATURE,LOW LOW RECOVERED
2391181,2022-01-28 16:12:47,TI110,E-104 CONDENSER COOLING WATER INLET TEMPERATURE,LOW LOW
2392233,2022-01-28 16:30:19,FI105,BENZENE PRODUCT FLOW,LOW
2392578,2022-01-28 16:36:04,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW
2393526,2022-01-28 16:51:52,TI110,E-104 CONDENSER COOLING WATER INLET TEMPERATURE,LOW LOW RECOVERED
2393880,2022-01-28 16:57:46,FI105,BENZENE PRODUCT FLOW,LOW RECOVERED
2393994,2022-01-28 16:59:40,FI105,BENZENE PRODUCT FLOW,LL
2394643,2022-01-28 17:10:29,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW
2395013,2022-01-28 17:16:39,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH HIGH
2395761,2022-01-28 17:29:07,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW RECOVERED
2395950,2022-01-28 17:32:16,LI101,T-101 DISTILLATION COLUMN LEVEL,FAULT
2396025,2022-01-28 17:33:31,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW RECOVERED
2396646,2022-01-28 17:43:52,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,HIGH
2396995,2022-01-28 17:49:41,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,HIGH
2397049,2022-01-28 17:50:35,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,HIGH RECOVERED
2397847,2022-01-28 18:03:53,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW
2397866,2022-01-28 18:04:12,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,HIGH RECOVERED
2397980,2022-01-28 18:06:06,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW RECOVERED
2398004,2022-01-28 18:06:30,FI105,BENZENE PRODUCT FLOW,LL RECOVERED
2398354,2022-01-28 18:12:20,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH HIGH RECOVERED
2399173,2022-01-28 18:25:59,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,LOW
2399503,2022-01-28 18:31:29,LI101,T-101 DISTILLATION COLUMN LEVEL,FAULT RECOVERED
2399780,2022-01-28 18:36:06,PI106,E-106 REBOILER INLET PRESSURE,LOW LOW
2399846,2022-01-28 18:37:12,FI101,T-101 DISTILLATION COLUMN IN FLOW,FAULT
2400118,2022-01-28 18:41:44,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,FAULT
2400883,2022-01-28 18:54:29,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT
2402679,2022-01-28 19:24:25,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,FAULT RECOVERED
2404103,2022-01-28 19:48:09,FI101,T-101 DISTILLATION COLUMN IN FLOW,FAULT RECOVERED
2404105,2022-01-28 19:48:11,FI104,E-104 CONDENSER COOLING WATER INLET FLOW,LOW RECOVERED
2404120,2022-01-28 19:48:26,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW
2404856,2022-01-28 20:00:42,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT RECOVERED
2405090,2022-01-28 20:04:36,HS102A,P-102A VIBRATION HI,FAULT
2405398,2022-01-28 20:09:44,FI110,TOLUENE PRODUCT FLOW,LOW
2405916,2022-01-28 20:18:22,PI106,E-106 REBOILER INLET PRESSURE,LOW LOW RECOVERED
2406136,2022-01-28 20:22:02,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
2406381,2022-01-28 20:26:07,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH HIGH
2406699,2022-01-28 20:31:25,HS102A,P-102A VIBRATION HI,FAULT RECOVERED
2407471,2022-01-28 20:44:17,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH HIGH RECOVERED
2407961,2022-01-28 20:52:27,PI111,P-102B PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW RECOVERED
2408015,2022-01-28 20:53:21,PI106,E-106 REBOILER INLET PRESSURE,FAULT
2408438,2022-01-28 21:00:24,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH
2408585,2022-01-28 21:02:51,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,FAULT
2409947,2022-01-28 21:25:33,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,LOW
2410140,2022-01-28 21:28:46,FI106,E-106 REBOILER INLET FLOW,LOW
2411310,2022-01-28 21:48:16,TI107,E-106 REBOILER OUTLET TEMPERATURE,HIGH HIGH
2412223,2022-01-28 22:03:29,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
2412492,2022-01-28 22:07:58,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,FAULT RECOVERED
2412719,2022-01-28 22:11:45,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,FAULT
2412998,2022-01-28 22:16:24,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH RECOVERED
2413415,2022-01-28 22:23:21,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,HIGH HIGH
2414514,2022-01-28 22:41:40,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT RECOVERED
2414557,2022-01-28 22:42:23,PI106,E-106 REBOILER INLET PRESSURE,FAULT RECOVERED
2414946,2022-01-28 22:48:52,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,FAULT
2415510,2022-01-28 22:58:16,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
2415593,2022-01-28 22:59:39,TI108,V-104 DISTILLATE VESSEL TEMPERATURE,LOW RECOVERED
2415781,2022-01-28 23:02:47,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,LOW LOW
2415882,2022-01-28 23:04:28,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,FAULT RECOVERED
2416148,2022-01-28 23:08:54,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,LOW
2416945,2022-01-28 23:22:11,TI107,E-106 REBOILER OUTLET TEMPERATURE,HIGH HIGH RECOVERED
2417874,2022-01-28 23:37:40,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH
2418578,2022-01-28 23:49:24,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
2418806,2022-01-28 23:53:12,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,HIGH HIGH RECOVERED
2419523,2022-01-29 00:05:09,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,LOW LOW RECOVERED
2420478,2022-01-29 00:21:04,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,HIGH
2421704,2022-01-29 00:41:30,FI106,E-106 REBOILER INLET FLOW,FAULT
2421706,2022-01-29 00:41:32,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,LOW
2422865,2022-01-29 01:00:51,LIC104,V-104 DISTILLATE VESSEL LEVEL CONTROLLER,LOW RECOVERED
2423179,2022-01-29 01:06:05,PI104,V-104 DISTILLATE VESSEL PRESSURE,HIGH RECOVERED
2424416,2022-01-29 01:26:42,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,HIGH HIGH
2424520,2022-01-29 01:28:26,TI106,E-106 REBOILER INLET TEMPERATURE,LOW
2424607,2022-01-29 01:29:53,PI106,E-106 REBOILER INLET PRESSURE,LOW LOW
2424705,2022-01-29 01:31:31,FIC101,T-101 DISTILLATION COLUMN IN FLOW CONTROLLER,LOW RECOVERED
2424843,2022-01-29 01:33:49,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH
2425178,2022-01-29 01:39:24,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
2425486,2022-01-29 01:44:32,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,HIGH RECOVERED
2426667,2022-01-29 02:04:13,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE,HIGH
2426718,2022-01-29 02:05:04,TI106,E-106 REBOILER INLET TEMPERATURE,LOW RECOVERED
2426740,2022-01-29 02:05:26,FI106,E-106 REBOILER INLET FLOW,LOW
2428806,2022-01-29 02:39:52,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,HIGH HIGH RECOVERED
2429921,2022-01-29 02:58:27,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
2430012,2022-01-29 02:59:58,LI104,V-104 DISTILLATE VESSEL LEVEL,HIGH RECOVERED
2430346,2022-01-29 03:05:32,TI109,E-104 CONDENSER INLET TEMPERATURE,HIGH
2430425,2022-01-29 03:06:51,FI101,T-101 DISTILLATION COLUMN IN FLOW,HIGH
2430613,2022-01-29 03:09:59,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE,HIGH RECOVERED
2431136,2022-01-29 03:18:42,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW
2431252,2022-01-29 03:20:38,TI109,E-104 CONDENSER INLET TEMPERATURE,HIGH RECOVERED
2431980,2022-01-29 03:32:46,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH
2432661,2022-01-29 03:44:07,TI102,T-101 DISTILLATION COLUMN TEMPERATURE 2,HIGH HIGH
2432898,2022-01-29 03:48:04,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,HIGH HIGH
2434164,2022-01-29 04:09:10,LI101,T-101 DISTILLATION COLUMN LEVEL,LOW LOW
2434169,2022-01-29 04:09:15,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,HIGH HIGH RECOVERED
2434179,2022-01-29 04:09:25,PI106,E-106 REBOILER INLET PRESSURE,LOW LOW RECOVERED
2435513,2022-01-29 04:31:39,PI110,P-102A PRODUCT PUMP DISCHARGE PRESSURE,LOW LOW
2435663,2022-01-29 04:34:09,FI101,T-101 DISTILLATION COLUMN IN FLOW,HIGH RECOVERED
2435746,2022-01-29 04:35:32,LI101,T-101 DISTILLATION COLUMN LEVEL,LOW LOW RECOVERED
2436244,2022-01-29 04:43:50,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH RECOVERED
2437000,2022-01-29 04:56:26,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,HIGH HIGH
2437573,2022-01-29 05:05:59,LIC101,T-101 DISTILLATION COLUMN LEVEL CONTROLLER,LOW RECOVERED
2437955,2022-01-29 05:12:21,PI105,V-104 DISTILLATE VESSEL FUEL GAS PRESSURE CONTROLLER,LOW
2438166,2022-01-29 05:15:52,FI110,TOLUENE PRODUCT FLOW,LOW
