index,timestamp,tag,description,condition
15395,2026-01-06 09:16:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
15396,2026-01-06 09:17:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15397,2026-01-06 09:18:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
15398,2026-01-06 09:18:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15399,2026-01-06 09:18:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15400,2026-01-06 09:18:00.000,TI100,COLUMN FEED TEMPERATURE,LOW RECOVERED
15401,2026-01-06 09:18:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15402,2026-01-06 09:18:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15403,2026-01-06 09:18:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
15404,2026-01-06 09:18:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15405,2026-01-06 09:19:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15406,2026-01-06 09:19:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15407,2026-01-06 09:19:30.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP
15408,2026-01-06 09:20:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15409,2026-01-06 09:21:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
15410,2026-01-06 09:21:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15411,2026-01-06 09:21:30.000,FI100,COLUMN FEED FLOW,HIGH
15412,2026-01-06 09:21:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15413,2026-01-06 09:21:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15414,2026-01-06 09:22:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
15415,2026-01-06 09:22:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15416,2026-01-06 09:22:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15417,2026-01-06 09:23:30.000,FI100,COLUMN FEED FLOW,LOW
15418,2026-01-06 09:23:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15419,2026-01-06 09:24:00.000,FI110,TOLUENE PRODUCT FLOW,LOW
15420,2026-01-06 09:24:30.000,FI100,COLUMN FEED FLOW,HIGH RECOVERED
15421,2026-01-06 09:24:51.000,FI100,COLUMN FEED FLOW,LOW LOW
15422,2026-01-06 09:24:59.000,FI110,TOLUENE PRODUCT FLOW,LOW LOW
15423,2026-01-06 09:25:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15424,2026-01-06 09:25:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15425,2026-01-06 09:25:30.000,FI110,TOLUENE PRODUCT FLOW,LOW LOW RECOVERED
15426,2026-01-06 09:25:30.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
15427,2026-01-06 09:26:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15428,2026-01-06 09:27:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15429,2026-01-06 09:27:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15430,2026-01-06 09:28:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15431,2026-01-06 09:28:30.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH
15432,2026-01-06 09:29:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15433,2026-01-06 09:29:00.000,FI100,COLUMN FEED FLOW,LOW LOW RECOVERED
15434,2026-01-06 09:29:00.000,FI100,COLUMN FEED FLOW,LOW RECOVERED
15435,2026-01-06 09:30:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
15436,2026-01-06 09:30:30.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH RECOVERED
15437,2026-01-06 09:31:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15438,2026-01-06 09:31:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15439,2026-01-06 09:32:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15440,2026-01-06 09:33:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15441,2026-01-06 09:34:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
15442,2026-01-06 09:34:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15443,2026-01-06 09:34:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15444,2026-01-06 09:34:30.000,TI100,COLUMN FEED TEMPERATURE,LOW
15445,2026-01-06 09:34:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15446,2026-01-06 09:35:32.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW
15447,2026-01-06 09:36:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15448,2026-01-06 09:36:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW RECOVERED
15449,2026-01-06 09:37:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15450,2026-01-06 09:37:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15451,2026-01-06 09:37:00.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP RECOVERED
15452,2026-01-06 09:37:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15453,2026-01-06 09:37:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15454,2026-01-06 09:37:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15455,2026-01-06 09:37:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
15456,2026-01-06 09:38:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15457,2026-01-06 09:38:30.000,FI111,BENZENE PRODUCT FLOW,HIGH
15458,2026-01-06 09:39:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
15459,2026-01-06 09:39:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15460,2026-01-06 09:40:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15461,2026-01-06 09:40:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15462,2026-01-06 09:40:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
15463,2026-01-06 09:41:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15464,2026-01-06 09:41:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
15465,2026-01-06 09:41:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15466,2026-01-06 09:42:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15467,2026-01-06 09:42:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15468,2026-01-06 09:43:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15469,2026-01-06 09:44:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15470,2026-01-06 09:45:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15471,2026-01-06 09:45:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15472,2026-01-06 09:45:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
15473,2026-01-06 09:46:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15474,2026-01-06 09:46:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15475,2026-01-06 09:46:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15476,2026-01-06 09:46:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15477,2026-01-06 09:46:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15478,2026-01-06 09:46:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15479,2026-01-06 09:47:00.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD RECOVERED
15480,2026-01-06 09:47:13.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
15481,2026-01-06 09:47:30.000,FI111,BENZENE PRODUCT FLOW,HIGH RECOVERED
15482,2026-01-06 09:48:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
15483,2026-01-06 09:48:30.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
15484,2026-01-06 09:48:30.000,TI100,COLUMN FEED TEMPERATURE,LOW RECOVERED
15485,2026-01-06 09:49:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15486,2026-01-06 09:49:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15487,2026-01-06 09:50:00.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP
15488,2026-01-06 09:50:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15489,2026-01-06 09:50:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
15490,2026-01-06 09:50:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15491,2026-01-06 09:50:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15492,2026-01-06 09:51:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15493,2026-01-06 09:51:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
15494,2026-01-06 09:51:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
15495,2026-01-06 09:52:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15496,2026-01-06 09:52:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
15497,2026-01-06 09:52:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15498,2026-01-06 09:52:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD RECOVERED
15499,2026-01-06 09:52:30.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP RECOVERED
15500,2026-01-06 09:53:30.000,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,FAULT RECOVERED
15501,2026-01-06 09:54:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15502,2026-01-06 09:55:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15503,2026-01-06 09:55:00.000,FI111,BENZENE PRODUCT FLOW,LOW
15504,2026-01-06 09:55:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
15505,2026-01-06 09:55:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15506,2026-01-06 09:55:58.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
15507,2026-01-06 09:56:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15508,2026-01-06 09:56:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
15509,2026-01-06 09:56:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15510,2026-01-06 09:57:00.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
15511,2026-01-06 09:57:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15512,2026-01-06 09:58:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15513,2026-01-06 09:58:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15514,2026-01-06 09:59:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15515,2026-01-06 10:00:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15516,2026-01-06 10:00:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15517,2026-01-06 10:00:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15518,2026-01-06 10:00:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15519,2026-01-06 10:01:30.000,FI111,BENZENE PRODUCT FLOW,LOW RECOVERED
15520,2026-01-06 10:02:00.000,FI100,COLUMN FEED FLOW,HIGH
15521,2026-01-06 10:02:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15522,2026-01-06 10:03:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15523,2026-01-06 10:04:00.000,FI110,TOLUENE PRODUCT FLOW,LOW
15524,2026-01-06 10:04:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15525,2026-01-06 10:04:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15526,2026-01-06 10:04:30.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
15527,2026-01-06 10:04:30.000,FI100,COLUMN FEED FLOW,HIGH RECOVERED
15528,2026-01-06 10:05:00.000,FI110,TOLUENE PRODUCT FLOW,LOW
15529,2026-01-06 10:05:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15530,2026-01-06 10:05:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15531,2026-01-06 10:05:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15532,2026-01-06 10:06:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15533,2026-01-06 10:06:30.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
15534,2026-01-06 10:07:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15535,2026-01-06 10:08:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15536,2026-01-06 10:08:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15537,2026-01-06 10:09:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
15538,2026-01-06 10:09:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15539,2026-01-06 10:09:30.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW
15540,2026-01-06 10:09:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15541,2026-01-06 10:12:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15542,2026-01-06 10:12:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15543,2026-01-06 10:12:30.000,FI110,TOLUENE PRODUCT FLOW,LOW
15544,2026-01-06 10:12:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15545,2026-01-06 10:13:00.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
15546,2026-01-06 10:13:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15547,2026-01-06 10:13:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15548,2026-01-06 10:14:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15549,2026-01-06 10:14:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT
15550,2026-01-06 10:15:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15551,2026-01-06 10:15:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15552,2026-01-06 10:15:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP RECOVERED
15553,2026-01-06 10:16:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15554,2026-01-06 10:16:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15555,2026-01-06 10:17:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15556,2026-01-06 10:17:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15557,2026-01-06 10:17:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15558,2026-01-06 10:18:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15559,2026-01-06 10:18:30.000,PI100,COLUMN FEED PRESSURE,HIGH
15560,2026-01-06 10:18:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15561,2026-01-06 10:19:00.000,FI101,T-101 REFLUX FLOW,HIGH
15562,2026-01-06 10:19:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
15563,2026-01-06 10:19:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15564,2026-01-06 10:19:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15565,2026-01-06 10:19:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT RECOVERED
15566,2026-01-06 10:20:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15567,2026-01-06 10:21:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15568,2026-01-06 10:21:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15569,2026-01-06 10:21:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15570,2026-01-06 10:21:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15571,2026-01-06 10:22:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
15572,2026-01-06 10:22:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15573,2026-01-06 10:22:00.000,PI100,COLUMN FEED PRESSURE,HIGH RECOVERED
15574,2026-01-06 10:22:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15575,2026-01-06 10:22:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15576,2026-01-06 10:23:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15577,2026-01-06 10:23:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15578,2026-01-06 10:23:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
15579,2026-01-06 10:23:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15580,2026-01-06 10:24:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
15581,2026-01-06 10:24:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15582,2026-01-06 10:24:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15583,2026-01-06 10:25:00.000,FI101,T-101 REFLUX FLOW,HIGH RECOVERED
15584,2026-01-06 10:25:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15585,2026-01-06 10:25:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
15586,2026-01-06 10:25:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15587,2026-01-06 10:26:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15588,2026-01-06 10:26:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15589,2026-01-06 10:26:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15590,2026-01-06 10:27:30.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW RECOVERED
15591,2026-01-06 10:28:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15592,2026-01-06 10:28:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15593,2026-01-06 10:29:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15594,2026-01-06 10:29:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15595,2026-01-06 10:29:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15596,2026-01-06 10:32:00.000,TI108,E-106 REBOILER INLET TEMPERATURE,HIGH
15597,2026-01-06 10:32:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15598,2026-01-06 10:32:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
15599,2026-01-06 10:33:00.000,TI108,E-106 REBOILER INLET TEMPERATURE,HIGH RECOVERED
15600,2026-01-06 10:33:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15601,2026-01-06 10:33:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15602,2026-01-06 10:34:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15603,2026-01-06 10:34:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP RECOVERED
15604,2026-01-06 10:35:00.000,FI107,E-107 COOLING WATER FLOW,FAULT
15605,2026-01-06 10:35:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
15606,2026-01-06 10:35:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
15607,2026-01-06 10:35:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15608,2026-01-06 10:36:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15609,2026-01-06 10:36:30.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
15610,2026-01-06 10:37:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15611,2026-01-06 10:38:00.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP
15612,2026-01-06 10:38:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15613,2026-01-06 10:39:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15614,2026-01-06 10:39:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15615,2026-01-06 10:39:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15616,2026-01-06 10:40:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15617,2026-01-06 10:40:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
15618,2026-01-06 10:41:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,OVERLOAD
15619,2026-01-06 10:41:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15620,2026-01-06 10:42:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
15621,2026-01-06 10:42:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15622,2026-01-06 10:42:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15623,2026-01-06 10:43:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
15624,2026-01-06 10:44:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15625,2026-01-06 10:44:00.000,FI107,E-107 COOLING WATER FLOW,FAULT
15626,2026-01-06 10:44:00.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP RECOVERED
15627,2026-01-06 10:44:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15628,2026-01-06 10:45:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15629,2026-01-06 10:45:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15630,2026-01-06 10:46:00.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
15631,2026-01-06 10:47:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15632,2026-01-06 10:47:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15633,2026-01-06 10:47:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15634,2026-01-06 10:48:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15635,2026-01-06 10:48:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15636,2026-01-06 10:48:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15637,2026-01-06 10:48:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,OVERLOAD RECOVERED
15638,2026-01-06 10:48:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
15639,2026-01-06 10:48:30.000,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,FAULT
15640,2026-01-06 10:48:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
15641,2026-01-06 10:49:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15642,2026-01-06 10:49:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
15643,2026-01-06 10:49:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15644,2026-01-06 10:50:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15645,2026-01-06 10:51:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH
15646,2026-01-06 10:51:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
15647,2026-01-06 10:51:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
15648,2026-01-06 10:51:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
15649,2026-01-06 10:51:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15650,2026-01-06 10:51:28.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
15651,2026-01-06 10:52:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15652,2026-01-06 10:52:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15653,2026-01-06 10:53:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
15654,2026-01-06 10:53:30.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
15655,2026-01-06 10:56:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15656,2026-01-06 10:56:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,OVERLOAD
15657,2026-01-06 10:57:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
15658,2026-01-06 10:57:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15659,2026-01-06 10:57:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
15660,2026-01-06 10:57:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
15661,2026-01-06 10:58:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
15662,2026-01-06 10:59:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
15663,2026-01-06 10:59:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
15664,2026-01-06 11:00:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
15665,2026-01-06 11:00:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT
15666,2026-01-06 11:00:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,OVERLOAD RECOVERED
15667,2026-01-06 11:00:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
15668,2026-01-06 11:00:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
15669,2026-01-06 11:00:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
15670,2026-01-06 11:00:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP RECOVERED
15671,2026-01-06 11:01:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
15672,2026-01-06 11:01:30.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH
15673,2026-01-06 11:01:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH RECOVERED
15674,2026-01-06 11:01:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
15675,2026-01-06 11:02:00.000,TI100,COLUMN FEED TEMPERATURE,LOW
