,timestamp,tag,type,description
11728,2024-05-04 21:03:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11729,2024-05-04 21:03:20.000000000,FIR123,L,FLW COND CW LOW ALM
11730,2024-05-04 21:03:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11731,2024-05-04 21:03:40.000000000,LIR110,L,LVL STRIP LOW ALM
11732,2024-05-04 21:03:40.000000000,FIR123,L,FLW COND CW LOW ALM
11733,2024-05-04 21:03:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11734,2024-05-04 21:04:10.000000000,LIR110,L,LVL STRIP LOW ALM
11735,2024-05-04 21:04:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11736,2024-05-04 21:04:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11737,2024-05-04 21:05:10.000000000,LIR110,L,LVL STRIP LOW ALM
11738,2024-05-04 21:05:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11739,2024-05-04 21:05:20.000000000,FIR123,L,FLW COND CW LOW ALM
11740,2024-05-04 21:05:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11741,2024-05-04 21:05:50.000000000,FIR123,L,FLW COND CW LOW ALM
11742,2024-05-04 21:06:00.000000000,LIR110,L,LVL STRIP LOW ALM
11743,2024-05-04 21:06:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11744,2024-05-04 21:06:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11745,2024-05-04 21:06:20.000000000,LIR110,L,LVL STRIP LOW ALM
11746,2024-05-04 21:06:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11747,2024-05-04 21:07:10.000000000,LIR110,L,LVL STRIP LOW ALM
11748,2024-05-04 21:07:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11749,2024-05-04 21:08:00.000000000,LIR110,L,LVL STRIP LOW ALM
11750,2024-05-04 21:09:00.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11751,2024-05-04 21:09:00.000000000,FIR123,L,FLW COND CW LOW ALM
11752,2024-05-04 21:09:10.000000000,LIR110,L,LVL STRIP LOW ALM
11753,2024-05-04 21:09:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11754,2024-05-04 21:09:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11755,2024-05-04 21:09:20.000000000,FIR123,L,FLW COND CW LOW ALM
11756,2024-05-04 21:10:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11757,2024-05-04 21:10:10.000000000,LIR110,L,LVL STRIP LOW ALM
11758,2024-05-04 21:10:30.000000000,FIR123,L,FLW COND CW LOW ALM
11759,2024-05-04 21:10:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11760,2024-05-04 21:10:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11761,2024-05-04 21:11:10.000000000,FIR123,L,FLW COND CW LOW ALM
11762,2024-05-04 21:11:30.000000000,LIR110,L,LVL STRIP LOW ALM
11763,2024-05-04 21:11:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11764,2024-05-04 21:11:40.000000000,FIR123,L,FLW COND CW LOW ALM
11765,2024-05-04 21:11:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11766,2024-05-04 21:12:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11767,2024-05-04 21:12:10.000000000,FIR123,L,FLW COND CW LOW ALM
11768,2024-05-04 21:12:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11769,2024-05-04 21:13:10.000000000,LIR110,L,LVL STRIP LOW ALM
11770,2024-05-04 21:13:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11771,2024-05-04 21:14:00.000000000,LIR110,L,LVL STRIP LOW ALM
11772,2024-05-04 21:14:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11773,2024-05-04 21:15:00.000000000,LIR110,L,LVL STRIP LOW ALM
11774,2024-05-04 21:15:00.000000000,FIR123,L,FLW COND CW LOW ALM
11775,2024-05-04 21:15:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11776,2024-05-04 21:15:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11777,2024-05-04 21:15:30.000000000,FIR123,L,FLW COND CW LOW ALM
11778,2024-05-04 21:15:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11779,2024-05-04 21:16:00.000000000,LIR110,L,LVL STRIP LOW ALM
11780,2024-05-04 21:16:00.000000000,FIR123,L,FLW COND CW LOW ALM
11781,2024-05-04 21:16:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11782,2024-05-04 21:16:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11783,2024-05-04 21:16:20.000000000,FIR123,L,FLW COND CW LOW ALM
11784,2024-05-04 21:16:40.000000000,LIR110,L,LVL STRIP LOW ALM
11785,2024-05-04 21:16:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11786,2024-05-04 21:16:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11787,2024-05-04 21:17:00.000000000,LIR110,L,LVL STRIP LOW ALM
11788,2024-05-04 21:17:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11789,2024-05-04 21:17:30.000000000,LIR110,L,LVL STRIP LOW ALM
11790,2024-05-04 21:17:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11791,2024-05-04 21:19:40.000000000,LIR110,L,LVL STRIP LOW ALM
11792,2024-05-04 21:19:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11793,2024-05-04 21:20:00.000000000,LIR110,L,LVL STRIP LOW ALM
11794,2024-05-04 21:20:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11795,2024-05-04 21:20:40.000000000,FIR123,L,FLW COND CW LOW ALM
11796,2024-05-04 21:20:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11797,2024-05-04 21:21:00.000000000,LIR110,L,LVL STRIP LOW ALM
11798,2024-05-04 21:21:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11799,2024-05-04 21:21:30.000000000,FIR123,L,FLW COND CW LOW ALM
11800,2024-05-04 21:21:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11801,2024-05-04 21:21:50.000000000,LIR110,L,LVL STRIP LOW ALM
11802,2024-05-04 21:22:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11803,2024-05-04 21:22:20.000000000,LIR110,L,LVL STRIP LOW ALM
11804,2024-05-04 21:22:20.000000000,FIR123,L,FLW COND CW LOW ALM
11805,2024-05-04 21:22:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11806,2024-05-04 21:22:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11807,2024-05-04 21:23:00.000000000,FIR123,L,FLW COND CW LOW ALM
11808,2024-05-04 21:23:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11809,2024-05-04 21:23:40.000000000,LIR110,L,LVL STRIP LOW ALM
11810,2024-05-04 21:24:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11811,2024-05-04 21:24:30.000000000,LIR110,L,LVL STRIP LOW ALM
11812,2024-05-04 21:24:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11813,2024-05-04 21:24:50.000000000,LIR110,L,LVL STRIP LOW ALM
11814,2024-05-04 21:25:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11815,2024-05-04 21:25:10.000000000,FIR123,L,FLW COND CW LOW ALM
11816,2024-05-04 21:25:20.000000000,LIR110,L,LVL STRIP LOW ALM
11817,2024-05-04 21:25:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11818,2024-05-04 21:25:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11819,2024-05-04 21:26:00.000000000,FIR123,L,FLW COND CW LOW ALM
11820,2024-05-04 21:26:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11821,2024-05-04 21:26:20.000000000,FIR123,L,FLW COND CW LOW ALM
11822,2024-05-04 21:26:30.000000000,LIR110,L,LVL STRIP LOW ALM
11823,2024-05-04 21:26:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11824,2024-05-04 21:26:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11825,2024-05-04 21:26:50.000000000,FIR123,L,FLW COND CW LOW ALM
11826,2024-05-04 21:27:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11827,2024-05-04 21:27:30.000000000,FIR123,L,FLW COND CW LOW ALM
11828,2024-05-04 21:27:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11829,2024-05-04 21:27:50.000000000,LIR110,L,LVL STRIP LOW ALM
11830,2024-05-04 21:28:00.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11831,2024-05-04 21:28:10.000000000,LIR110,L,LVL STRIP LOW ALM
11832,2024-05-04 21:28:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11833,2024-05-04 21:28:40.000000000,LIR110,L,LVL STRIP LOW ALM
11834,2024-05-04 21:29:00.000000000,FIR123,L,FLW COND CW LOW ALM
11835,2024-05-04 21:29:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11836,2024-05-04 21:29:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11837,2024-05-04 21:29:50.000000000,FIR123,L,FLW COND CW LOW ALM
11838,2024-05-04 21:30:10.000000000,LIR110,L,LVL STRIP LOW ALM
11839,2024-05-04 21:30:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11840,2024-05-04 21:30:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11841,2024-05-04 21:30:30.000000000,LIR110,L,LVL STRIP LOW ALM
11842,2024-05-04 21:31:00.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11843,2024-05-04 21:31:30.000000000,LIR110,L,LVL STRIP LOW ALM
11844,2024-05-04 21:31:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11845,2024-05-04 21:31:40.000000000,FIR123,L,FLW COND CW LOW ALM
11846,2024-05-04 21:31:50.000000000,LIR110,L,LVL STRIP LOW ALM
11847,2024-05-04 21:31:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11848,2024-05-04 21:32:00.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11849,2024-05-04 21:33:10.000000000,LIR110,L,LVL STRIP LOW ALM
11850,2024-05-04 21:33:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11851,2024-05-04 21:33:50.000000000,LIR110,L,LVL STRIP LOW ALM
11852,2024-05-04 21:34:00.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11853,2024-05-04 21:34:10.000000000,FIR123,L,FLW COND CW LOW ALM
11854,2024-05-04 21:34:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11855,2024-05-04 21:34:30.000000000,LIR110,L,LVL STRIP LOW ALM
11856,2024-05-04 21:34:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11857,2024-05-04 21:35:10.000000000,LIR110,L,LVL STRIP LOW ALM
11858,2024-05-04 21:35:20.000000000,FIR123,L,FLW COND CW LOW ALM
11859,2024-05-04 21:35:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11860,2024-05-04 21:35:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11861,2024-05-04 21:35:40.000000000,LIR110,L,LVL STRIP LOW ALM
11862,2024-05-04 21:35:40.000000000,FIR123,L,FLW COND CW LOW ALM
11863,2024-05-04 21:35:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11864,2024-05-04 21:35:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11865,2024-05-04 21:36:00.000000000,LIR110,L,LVL STRIP LOW ALM
11866,2024-05-04 21:36:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11867,2024-05-04 21:36:40.000000000,LIR110,L,LVL STRIP LOW ALM
11868,2024-05-04 21:36:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11869,2024-05-04 21:37:10.000000000,LIR110,L,LVL STRIP LOW ALM
11870,2024-05-04 21:37:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11871,2024-05-04 21:37:20.000000000,FIR123,L,FLW COND CW LOW ALM
11872,2024-05-04 21:37:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11873,2024-05-04 21:37:40.000000000,FIR123,L,FLW COND CW LOW ALM
11874,2024-05-04 21:38:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11875,2024-05-04 21:38:10.000000000,LIR110,L,LVL STRIP LOW ALM
11876,2024-05-04 21:38:10.000000000,FIR123,L,FLW COND CW LOW ALM
11877,2024-05-04 21:38:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11878,2024-05-04 21:38:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11879,2024-05-04 21:38:30.000000000,FIR123,L,FLW COND CW LOW ALM
11880,2024-05-04 21:38:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11881,2024-05-04 21:38:50.000000000,LIR110,L,LVL STRIP LOW ALM
11882,2024-05-04 21:39:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11883,2024-05-04 21:39:30.000000000,FIR123,L,FLW COND CW LOW ALM
11884,2024-05-04 21:39:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11885,2024-05-04 21:40:10.000000000,LIR110,L,LVL STRIP LOW ALM
11886,2024-05-04 21:40:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11887,2024-05-04 21:41:40.000000000,LIR110,L,LVL STRIP LOW ALM
11888,2024-05-04 21:41:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11889,2024-05-04 21:42:10.000000000,FIR123,L,FLW COND CW LOW ALM
11890,2024-05-04 21:42:40.000000000,LIR110,L,LVL STRIP LOW ALM
11891,2024-05-04 21:42:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11892,2024-05-04 21:42:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11893,2024-05-04 21:43:50.000000000,LIR110,L,LVL STRIP LOW ALM
11894,2024-05-04 21:43:50.000000000,FIR123,L,FLW COND CW LOW ALM
11895,2024-05-04 21:44:00.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11896,2024-05-04 21:44:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11897,2024-05-04 21:44:40.000000000,FIR123,L,FLW COND CW LOW ALM
11898,2024-05-04 21:44:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11899,2024-05-04 21:45:00.000000000,LIR110,L,LVL STRIP LOW ALM
11900,2024-05-04 21:45:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11901,2024-05-04 21:45:50.000000000,FIR123,L,FLW COND CW LOW ALM
11902,2024-05-04 21:46:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11903,2024-05-04 21:46:40.000000000,FIR123,L,FLW COND CW LOW ALM
11904,2024-05-04 21:46:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11905,2024-05-04 21:47:30.000000000,FIR123,L,FLW COND CW LOW ALM
11906,2024-05-04 21:47:40.000000000,LIR110,L,LVL STRIP LOW ALM
11907,2024-05-04 21:47:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11908,2024-05-04 21:47:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11909,2024-05-04 21:48:10.000000000,FIR123,L,FLW COND CW LOW ALM
11910,2024-05-04 21:48:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11911,2024-05-04 21:48:30.000000000,LIR110,L,LVL STRIP LOW ALM
11912,2024-05-04 21:48:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11913,2024-05-04 21:50:00.000000000,FIR123,L,FLW COND CW LOW ALM
11914,2024-05-04 21:50:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11915,2024-05-04 21:50:20.000000000,FIR123,L,FLW COND CW LOW ALM
11916,2024-05-04 21:50:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11917,2024-05-04 21:51:30.000000000,LIR110,L,LVL STRIP LOW ALM
11918,2024-05-04 21:51:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11919,2024-05-04 21:51:40.000000000,FIR123,L,FLW COND CW LOW ALM
11920,2024-05-04 21:51:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11921,2024-05-04 21:53:50.000000000,FIR123,L,FLW COND CW LOW ALM
11922,2024-05-04 21:54:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11923,2024-05-04 21:54:10.000000000,FIR123,L,FLW COND CW LOW ALM
11924,2024-05-04 21:54:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11925,2024-05-04 21:54:40.000000000,LIR110,L,LVL STRIP LOW ALM
11926,2024-05-04 21:54:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11927,2024-05-04 21:55:00.000000000,LIR110,L,LVL STRIP LOW ALM
11928,2024-05-04 21:55:00.000000000,FIR123,L,FLW COND CW LOW ALM
11929,2024-05-04 21:55:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11930,2024-05-04 21:55:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11931,2024-05-04 21:55:20.000000000,FIR123,L,FLW COND CW LOW ALM
11932,2024-05-04 21:55:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11933,2024-05-04 21:55:50.000000000,FIR123,L,FLW COND CW LOW ALM
11934,2024-05-04 21:56:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11935,2024-05-04 21:56:20.000000000,FIR123,L,FLW COND CW LOW ALM
11936,2024-05-04 21:56:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11937,2024-05-04 21:57:00.000000000,LIR110,L,LVL STRIP LOW ALM
11938,2024-05-04 21:57:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11939,2024-05-04 21:57:40.000000000,FIR123,L,FLW COND CW LOW ALM
11940,2024-05-04 21:57:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11941,2024-05-04 21:58:20.000000000,FIR123,L,FLW COND CW LOW ALM
11942,2024-05-04 21:58:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11943,2024-05-04 21:59:00.000000000,FIR123,L,FLW COND CW LOW ALM
11944,2024-05-04 21:59:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11945,2024-05-04 21:59:20.000000000,FIR123,L,FLW COND CW LOW ALM
11946,2024-05-04 21:59:30.000000000,LIR110,L,LVL STRIP LOW ALM
11947,2024-05-04 21:59:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11948,2024-05-04 21:59:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11949,2024-05-04 22:00:10.000000000,FIR123,L,FLW COND CW LOW ALM
11950,2024-05-04 22:00:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11951,2024-05-04 22:01:10.000000000,LIR110,L,LVL STRIP LOW ALM
11952,2024-05-04 22:01:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11953,2024-05-04 22:03:00.000000000,FIR123,L,FLW COND CW LOW ALM
11954,2024-05-04 22:03:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11955,2024-05-04 22:03:40.000000000,FIR123,L,FLW COND CW LOW ALM
11956,2024-05-04 22:03:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11957,2024-05-04 22:04:40.000000000,FIR123,L,FLW COND CW LOW ALM
11958,2024-05-04 22:04:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11959,2024-05-04 22:05:00.000000000,FIR123,L,FLW COND CW LOW ALM
11960,2024-05-04 22:05:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11961,2024-05-04 22:06:00.000000000,FIR123,L,FLW COND CW LOW ALM
11962,2024-05-04 22:06:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11963,2024-05-04 22:08:00.000000000,FIR123,L,FLW COND CW LOW ALM
11964,2024-05-04 22:08:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11965,2024-05-04 22:08:20.000000000,LIR110,L,LVL STRIP LOW ALM
11966,2024-05-04 22:08:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11967,2024-05-04 22:09:20.000000000,FIR123,L,FLW COND CW LOW ALM
11968,2024-05-04 22:09:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11969,2024-05-04 22:10:40.000000000,LIR110,L,LVL STRIP LOW ALM
11970,2024-05-04 22:10:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11971,2024-05-04 22:10:50.000000000,FIR123,L,FLW COND CW LOW ALM
11972,2024-05-04 22:11:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11973,2024-05-04 22:11:30.000000000,FIR123,L,FLW COND CW LOW ALM
11974,2024-05-04 22:11:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11975,2024-05-04 22:12:00.000000000,LIR110,L,LVL STRIP LOW ALM
11976,2024-05-04 22:12:10.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11977,2024-05-04 22:12:10.000000000,FIR123,L,FLW COND CW LOW ALM
11978,2024-05-04 22:12:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11979,2024-05-04 22:12:30.000000000,FIR123,L,FLW COND CW LOW ALM
11980,2024-05-04 22:12:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11981,2024-05-04 22:13:00.000000000,FIR123,L,FLW COND CW LOW ALM
11982,2024-05-04 22:13:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11983,2024-05-04 22:13:50.000000000,FIR123,L,FLW COND CW LOW ALM
11984,2024-05-04 22:14:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11985,2024-05-04 22:14:20.000000000,LIR110,L,LVL STRIP LOW ALM
11986,2024-05-04 22:14:30.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11987,2024-05-04 22:14:30.000000000,FIR123,L,FLW COND CW LOW ALM
11988,2024-05-04 22:14:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11989,2024-05-04 22:15:50.000000000,FIR123,L,FLW COND CW LOW ALM
11990,2024-05-04 22:16:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11991,2024-05-04 22:16:20.000000000,FIR123,L,FLW COND CW LOW ALM
11992,2024-05-04 22:16:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11993,2024-05-04 22:18:30.000000000,LIR110,L,LVL STRIP LOW ALM
11994,2024-05-04 22:18:40.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
11995,2024-05-04 22:18:50.000000000,FIR123,L,FLW COND CW LOW ALM
11996,2024-05-04 22:19:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11997,2024-05-04 22:19:30.000000000,FIR123,L,FLW COND CW LOW ALM
11998,2024-05-04 22:19:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
11999,2024-05-04 22:19:50.000000000,FIR123,L,FLW COND CW LOW ALM
12000,2024-05-04 22:20:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12001,2024-05-04 22:20:40.000000000,FIR123,L,FLW COND CW LOW ALM
12002,2024-05-04 22:20:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12003,2024-05-04 22:21:10.000000000,FIR123,L,FLW COND CW LOW ALM
12004,2024-05-04 22:21:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12005,2024-05-04 22:21:50.000000000,FIR123,H,FLW COND CW HIGH ALM
12006,2024-05-04 22:22:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED
12007,2024-05-04 22:22:10.000000000,FIR123,L,FLW COND CW LOW ALM
12008,2024-05-04 22:22:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12009,2024-05-04 22:22:40.000000000,FIR123,L,FLW COND CW LOW ALM
12010,2024-05-04 22:22:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12011,2024-05-04 22:23:00.000000000,FIR123,L,FLW COND CW LOW ALM
12012,2024-05-04 22:23:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12013,2024-05-04 22:24:40.000000000,LIR110,L,LVL STRIP LOW ALM
12014,2024-05-04 22:24:50.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED
12015,2024-05-04 22:26:10.000000000,FIR123,L,FLW COND CW LOW ALM
12016,2024-05-04 22:26:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12017,2024-05-04 22:26:50.000000000,FIR123,L,FLW COND CW LOW ALM
12018,2024-05-04 22:27:10.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12019,2024-05-04 22:28:00.000000000,FIR123,L,FLW COND CW LOW ALM
12020,2024-05-04 22:28:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12021,2024-05-04 22:30:10.000000000,FIR123,L,FLW COND CW LOW ALM
12022,2024-05-04 22:30:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12023,2024-05-04 22:30:30.000000000,FIR123,L,FLW COND CW LOW ALM
12024,2024-05-04 22:30:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12025,2024-05-04 22:31:50.000000000,FIR123,L,FLW COND CW LOW ALM
12026,2024-05-04 22:32:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12027,2024-05-04 22:33:40.000000000,FIR123,L,FLW COND CW LOW ALM
12028,2024-05-04 22:33:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12029,2024-05-04 22:35:10.000000000,FIR123,L,FLW COND CW LOW ALM
12030,2024-05-04 22:35:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12031,2024-05-04 22:35:40.000000000,FIR123,L,FLW COND CW LOW ALM
12032,2024-05-04 22:35:50.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12033,2024-05-04 22:36:10.000000000,FIR123,L,FLW COND CW LOW ALM
12034,2024-05-04 22:36:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12035,2024-05-04 22:37:00.000000000,FIR123,L,FLW COND CW LOW ALM
12036,2024-05-04 22:37:20.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED
12037,2024-05-04 22:37:40.000000000,FIR123,L,FLW COND CW LOW ALM
