,time,alarm_text
5477,2024-05-07 21:00:13,TT-4444: Pump P-144 Inlet Temperature - High
5478,2024-05-07 21:00:13,TT-1616: Pump P-116 Outlet Temperature - Low
5479,2024-05-07 21:00:13,TT-4848: Pump P-148 Outlet Temperature - Low
5480,2024-05-07 21:02:42,FT-4141: Vessel V-141 Flow Rate - Low
5481,2024-05-07 21:06:33,PT-6006: Compressor C-106 Suction Pressure - Low
5482,2024-05-07 21:08:42,TT-4444: Pump P-144 Inlet Temperature - High
5483,2024-05-07 21:08:42,TT-1616: Pump P-116 Outlet Temperature - Low
5484,2024-05-07 21:08:42,TT-4848: Pump P-148 Outlet Temperature - Low
5485,2024-05-07 21:08:48,TT-4848: Pump P-148 Outlet Temperature - Low
5486,2024-05-07 21:11:15,PT-1414: Compressor C-114 Suction Pressure - Low
5487,2024-05-07 21:13:52,TT-3636: Pump P-136 Inlet Temperature - Low
5488,2024-05-07 21:17:29,LT-2323: Vessel V-123 Liquid Level - Low-Low
5489,2024-05-07 21:17:38,PT-4646: Compressor C-146 Suction Pressure - High
5490,2024-05-07 21:18:17,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
5491,2024-05-07 21:18:17,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
5492,2024-05-07 21:18:17,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
5493,2024-05-07 21:22:26,FT-1717: Vessel V-117 Flow Rate - Low-Low
5494,2024-05-07 21:26:34,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
5495,2024-05-07 21:27:13,FT-9009: Vessel V-109 Flow Rate - High
5496,2024-05-07 21:27:28,PT-4242: Compressor C-142 Discharge Pressure - High-High
5497,2024-05-07 21:29:08,FT-1717: Vessel V-117 Flow Rate - Low-Low
5498,2024-05-07 21:33:35,TT-3636: Pump P-136 Inlet Temperature - Low
5499,2024-05-07 21:36:54,FT-3333: Vessel V-133 Flow Rate - High
5500,2024-05-07 21:39:28,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
5501,2024-05-07 21:40:27,FT-2121: Vessel V-121 Flow Rate - Low
5502,2024-05-07 21:40:27,LT-1919: Vessel V-119 Liquid Level - Low
5503,2024-05-07 21:40:27,FT-3737: Vessel V-137 Flow Rate - High-High
5504,2024-05-07 21:45:21,LT-4747: Vessel V-147 Liquid Level - High-High
5505,2024-05-07 21:46:14,LT-2323: Vessel V-123 Liquid Level - Low-Low
5506,2024-05-07 21:48:56,TT-4444: Pump P-144 Inlet Temperature - High
5507,2024-05-07 21:50:05,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
5508,2024-05-07 21:50:05,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
5509,2024-05-07 21:50:05,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
5510,2024-05-07 21:54:16,TT-3232: Pump P-132 Outlet Temperature - Low
5511,2024-05-07 21:58:54,TT-2020: Pump P-120 Inlet Temperature - High-High
5512,2024-05-07 22:01:05,FT-4949: Vessel V-149 Flow Rate - High
5513,2024-05-07 22:06:01,TT-3636: Pump P-136 Inlet Temperature - Low
5514,2024-05-07 22:06:46,FT-3737: Vessel V-137 Flow Rate - High-High
5515,2024-05-07 22:09:38,FV-1001: Vessel V-101 Pressure - High
5516,2024-05-07 22:14:26,LT-1111: Pump P-111 Liquid Level - High
5517,2024-05-07 22:17:54,FT-5005: Vessel V-105 Flow Rate - Low-Low
5518,2024-05-07 22:21:26,TT-4444: Pump P-144 Inlet Temperature - High
5519,2024-05-07 22:21:26,TT-1616: Pump P-116 Outlet Temperature - Low
5520,2024-05-07 22:21:26,TT-4848: Pump P-148 Outlet Temperature - Low
5521,2024-05-07 22:21:28,LT-4747: Vessel V-147 Liquid Level - High-High
5522,2024-05-07 22:24:31,LT-3535: Vessel V-135 Liquid Level - High
5523,2024-05-07 22:27:14,FT-2121: Vessel V-121 Flow Rate - Low
5524,2024-05-07 22:27:14,LT-1919: Vessel V-119 Liquid Level - Low
5525,2024-05-07 22:27:14,FT-3737: Vessel V-137 Flow Rate - High-High
5526,2024-05-07 22:31:56,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
5527,2024-05-07 22:33:46,FT-4141: Vessel V-141 Flow Rate - Low
5528,2024-05-07 22:35:48,TT-4444: Pump P-144 Inlet Temperature - High
5529,2024-05-07 22:35:48,TT-1616: Pump P-116 Outlet Temperature - Low
5530,2024-05-07 22:35:48,TT-4848: Pump P-148 Outlet Temperature - Low
5531,2024-05-07 22:40:32,TT-3636: Pump P-136 Inlet Temperature - Low
5532,2024-05-07 22:45:01,FT-9009: Vessel V-109 Flow Rate - High
5533,2024-05-07 22:47:02,TT-3232: Pump P-132 Outlet Temperature - Low
5534,2024-05-07 22:50:53,FT-4545: Vessel V-145 Flow Rate - Low-Low
5535,2024-05-07 22:53:48,FT-2121: Vessel V-121 Flow Rate - Low
5536,2024-05-07 22:53:48,LT-1919: Vessel V-119 Liquid Level - Low
5537,2024-05-07 22:53:48,FT-3737: Vessel V-137 Flow Rate - High-High
5538,2024-05-07 22:56:52,LT-7007: Vessel V-107 Liquid Level - High-High
5539,2024-05-07 22:56:52,FV-1001: Vessel V-101 Pressure - High
5540,2024-05-07 22:56:52,LT-3939: Vessel V-139 Liquid Level - Low-Low
5541,2024-05-07 22:57:51,TT-2424: Pump P-124 Outlet Temperature - High
5542,2024-05-07 22:57:52,PT-3838: Compressor C-138 Suction Pressure - Low
5543,2024-05-07 22:58:00,PT-2222: Compressor C-122 Suction Pressure - High
5544,2024-05-07 22:58:53,LT-2727: Vessel V-127 Liquid Level - High
5545,2024-05-07 23:03:31,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
5546,2024-05-07 23:04:11,LT-3131: Vessel V-131 Liquid Level - High-High
5547,2024-05-07 23:07:56,LT-7007: Vessel V-107 Liquid Level - High-High
5548,2024-05-07 23:07:56,FV-1001: Vessel V-101 Pressure - High
5549,2024-05-07 23:07:56,LT-3939: Vessel V-139 Liquid Level - Low-Low
5550,2024-05-07 23:10:39,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
5551,2024-05-07 23:10:39,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
5552,2024-05-07 23:10:39,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
5553,2024-05-07 23:14:59,LT-2002: Compressor C-102 Liquid Level - Low
5554,2024-05-07 23:15:19,LT-1515: Vessel V-115 Liquid Level - High-High
5555,2024-05-07 23:18:48,FV-1001: Vessel V-101 Pressure - High
5556,2024-05-07 23:19:45,FV-1001: Vessel V-101 Pressure - High
5557,2024-05-07 23:20:49,TT-3232: Pump P-132 Outlet Temperature - Low
5558,2024-05-07 23:21:14,PT-4242: Compressor C-142 Discharge Pressure - High-High
5559,2024-05-07 23:23:47,FT-3333: Vessel V-133 Flow Rate - High
5560,2024-05-07 23:26:41,PT-4646: Compressor C-146 Suction Pressure - High
5561,2024-05-07 23:29:22,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
5562,2024-05-07 23:32:46,PT-4646: Compressor C-146 Suction Pressure - High
5563,2024-05-07 23:33:22,TT-4444: Pump P-144 Inlet Temperature - High
5564,2024-05-07 23:33:22,TT-1616: Pump P-116 Outlet Temperature - Low
5565,2024-05-07 23:33:22,TT-4848: Pump P-148 Outlet Temperature - Low
5566,2024-05-07 23:35:30,PT-3838: Compressor C-138 Suction Pressure - Low
5567,2024-05-07 23:38:16,TT-4444: Pump P-144 Inlet Temperature - High
5568,2024-05-07 23:38:16,TT-1616: Pump P-116 Outlet Temperature - Low
5569,2024-05-07 23:38:16,TT-4848: Pump P-148 Outlet Temperature - Low
5570,2024-05-07 23:41:40,LT-2323: Vessel V-123 Liquid Level - Low-Low
5571,2024-05-07 23:43:45,PT-1414: Compressor C-114 Suction Pressure - Low
5572,2024-05-07 23:43:45,PT-2626: Compressor C-126 Discharge Pressure - Low
5573,2024-05-07 23:43:45,PT-2222: Compressor C-122 Suction Pressure - High
5574,2024-05-07 23:47:36,FT-3333: Vessel V-133 Flow Rate - High
5575,2024-05-07 23:49:49,LT-1111: Pump P-111 Liquid Level - High
5576,2024-05-07 23:52:30,PT-6006: Compressor C-106 Suction Pressure - Low
5577,2024-05-07 23:53:02,FT-5005: Vessel V-105 Flow Rate - Low-Low
5578,2024-05-07 23:57:08,TT-3636: Pump P-136 Inlet Temperature - Low
5579,2024-05-08 00:00:28,FT-4141: Vessel V-141 Flow Rate - Low
5580,2024-05-08 00:02:03,PT-3030: Compressor C-130 Suction Pressure - High
5581,2024-05-08 00:06:45,FT-2121: Vessel V-121 Flow Rate - Low
5582,2024-05-08 00:06:45,LT-1919: Vessel V-119 Liquid Level - Low
5583,2024-05-08 00:06:45,FT-3737: Vessel V-137 Flow Rate - High-High
5584,2024-05-08 00:09:35,LT-2323: Vessel V-123 Liquid Level - Low-Low
5585,2024-05-08 00:11:07,PT-1414: Compressor C-114 Suction Pressure - Low
5586,2024-05-08 00:11:07,PT-2626: Compressor C-126 Discharge Pressure - Low
5587,2024-05-08 00:11:07,PT-2222: Compressor C-122 Suction Pressure - High
5588,2024-05-08 00:15:00,LT-3131: Vessel V-131 Liquid Level - High-High
5589,2024-05-08 00:15:05,FT-4141: Vessel V-141 Flow Rate - Low
5590,2024-05-08 00:17:27,PT-1414: Compressor C-114 Suction Pressure - Low
5591,2024-05-08 00:17:27,PT-2626: Compressor C-126 Discharge Pressure - Low
5592,2024-05-08 00:17:27,PT-2222: Compressor C-122 Suction Pressure - High
5593,2024-05-08 00:20:31,PT-2626: Compressor C-126 Discharge Pressure - Low
5594,2024-05-08 00:23:05,FT-4141: Vessel V-141 Flow Rate - Low
5595,2024-05-08 00:24:08,FT-2525: Vessel V-125 Flow Rate - High-High
5596,2024-05-08 00:24:55,TT-4444: Pump P-144 Inlet Temperature - High
5597,2024-05-08 00:24:55,TT-1616: Pump P-116 Outlet Temperature - Low
5598,2024-05-08 00:24:55,TT-4848: Pump P-148 Outlet Temperature - Low
5599,2024-05-08 00:26:01,FT-4141: Vessel V-141 Flow Rate - Low
5600,2024-05-08 00:29:02,PT-2222: Compressor C-122 Suction Pressure - High
5601,2024-05-08 00:33:33,PT-4242: Compressor C-142 Discharge Pressure - High-High
5602,2024-05-08 00:35:20,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
5603,2024-05-08 00:40:05,TT-4444: Pump P-144 Inlet Temperature - High
5604,2024-05-08 00:40:05,TT-1616: Pump P-116 Outlet Temperature - Low
5605,2024-05-08 00:40:05,TT-4848: Pump P-148 Outlet Temperature - Low
5606,2024-05-08 00:41:34,LT-3535: Vessel V-135 Liquid Level - High
5607,2024-05-08 00:44:53,LT-2323: Vessel V-123 Liquid Level - Low-Low
5608,2024-05-08 00:45:38,FT-4545: Vessel V-145 Flow Rate - Low-Low
5609,2024-05-08 00:46:51,TT-3232: Pump P-132 Outlet Temperature - Low
5610,2024-05-08 00:50:08,LT-1111: Pump P-111 Liquid Level - High
5611,2024-05-08 00:54:10,LT-2002: Compressor C-102 Liquid Level - Low
5612,2024-05-08 00:55:00,TT-8008: Pump P-108 Inlet Temperature - Low
5613,2024-05-08 00:58:20,TT-4444: Pump P-144 Inlet Temperature - High
5614,2024-05-08 00:58:20,TT-1616: Pump P-116 Outlet Temperature - Low
5615,2024-05-08 00:58:20,TT-4848: Pump P-148 Outlet Temperature - Low
5616,2024-05-08 01:00:20,TT-4444: Pump P-144 Inlet Temperature - High
5617,2024-05-08 01:00:20,TT-1616: Pump P-116 Outlet Temperature - Low
5618,2024-05-08 01:00:20,TT-4848: Pump P-148 Outlet Temperature - Low
5619,2024-05-08 01:04:07,PT-1818: Compressor C-118 Discharge Pressure - High
5620,2024-05-08 01:04:41,TT-8008: Pump P-108 Inlet Temperature - Low
5621,2024-05-08 01:07:51,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
5622,2024-05-08 01:07:51,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
5623,2024-05-08 01:07:51,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
5624,2024-05-08 01:09:50,FT-3737: Vessel V-137 Flow Rate - High-High
5625,2024-05-08 01:10:56,PT-1818: Compressor C-118 Discharge Pressure - High
5626,2024-05-08 01:13:28,FT-3333: Vessel V-133 Flow Rate - High
5627,2024-05-08 01:17:02,FT-2121: Vessel V-121 Flow Rate - Low
5628,2024-05-08 01:17:02,LT-1919: Vessel V-119 Liquid Level - Low
5629,2024-05-08 01:17:02,FT-3737: Vessel V-137 Flow Rate - High-High
5630,2024-05-08 01:21:21,TT-2424: Pump P-124 Outlet Temperature - High
5631,2024-05-08 01:24:02,TT-3636: Pump P-136 Inlet Temperature - Low
5632,2024-05-08 01:25:14,LT-1515: Vessel V-115 Liquid Level - High-High
5633,2024-05-08 01:27:38,FT-9009: Vessel V-109 Flow Rate - High
5634,2024-05-08 01:29:35,FT-2929: Vessel V-129 Flow Rate - Low-Low
5635,2024-05-08 01:33:45,TT-3232: Pump P-132 Outlet Temperature - Low
5636,2024-05-08 01:36:37,LT-7007: Vessel V-107 Liquid Level - High-High
5637,2024-05-08 01:36:37,FV-1001: Vessel V-101 Pressure - High
5638,2024-05-08 01:36:37,LT-3939: Vessel V-139 Liquid Level - Low-Low
5639,2024-05-08 01:39:20,TT-3232: Pump P-132 Outlet Temperature - Low
5640,2024-05-08 01:41:10,PT-1414: Compressor C-114 Suction Pressure - Low
5641,2024-05-08 01:41:10,PT-2626: Compressor C-126 Discharge Pressure - Low
5642,2024-05-08 01:41:10,PT-2222: Compressor C-122 Suction Pressure - High
5643,2024-05-08 01:43:40,TT-2424: Pump P-124 Outlet Temperature - High
5644,2024-05-08 01:45:12,TT-3232: Pump P-132 Outlet Temperature - Low
5645,2024-05-08 01:46:51,LT-7007: Vessel V-107 Liquid Level - High-High
5646,2024-05-08 01:46:51,FV-1001: Vessel V-101 Pressure - High
5647,2024-05-08 01:46:51,LT-3939: Vessel V-139 Liquid Level - Low-Low
5648,2024-05-08 01:50:47,PT-3003: Pump P-103 Discharge Pressure - High-High
5649,2024-05-08 01:50:51,LT-3131: Vessel V-131 Liquid Level - High-High
5650,2024-05-08 01:51:46,TT-2424: Pump P-124 Outlet Temperature - High
5651,2024-05-08 01:53:59,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
5652,2024-05-08 01:54:15,LT-4747: Vessel V-147 Liquid Level - High-High
5653,2024-05-08 01:58:27,LT-3535: Vessel V-135 Liquid Level - High
5654,2024-05-08 02:03:08,PT-1414: Compressor C-114 Suction Pressure - Low
5655,2024-05-08 02:03:08,PT-2626: Compressor C-126 Discharge Pressure - Low
5656,2024-05-08 02:03:08,PT-2222: Compressor C-122 Suction Pressure - High
5657,2024-05-08 02:03:56,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
5658,2024-05-08 02:04:37,PT-4646: Compressor C-146 Suction Pressure - High
5659,2024-05-08 02:04:48,PT-4242: Compressor C-142 Discharge Pressure - High-High
5660,2024-05-08 02:08:45,LT-7007: Vessel V-107 Liquid Level - High-High
5661,2024-05-08 02:08:45,FV-1001: Vessel V-101 Pressure - High
5662,2024-05-08 02:08:45,LT-3939: Vessel V-139 Liquid Level - Low-Low
5663,2024-05-08 02:10:30,LT-3131: Vessel V-131 Liquid Level - High-High
5664,2024-05-08 02:11:26,LT-2323: Vessel V-123 Liquid Level - Low-Low
5665,2024-05-08 02:11:27,LT-7007: Vessel V-107 Liquid Level - High-High
5666,2024-05-08 02:13:45,FT-2929: Vessel V-129 Flow Rate - Low-Low
5667,2024-05-08 02:14:12,FT-4545: Vessel V-145 Flow Rate - Low-Low
5668,2024-05-08 02:16:27,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
5669,2024-05-08 02:19:53,FT-4949: Vessel V-149 Flow Rate - High
5670,2024-05-08 02:23:37,LT-2002: Compressor C-102 Liquid Level - Low
5671,2024-05-08 02:25:49,LT-1515: Vessel V-115 Liquid Level - High-High
5672,2024-05-08 02:26:25,TT-3232: Pump P-132 Outlet Temperature - Low
5673,2024-05-08 02:30:19,PT-3003: Pump P-103 Discharge Pressure - High-High
5674,2024-05-08 02:32:30,PT-1414: Compressor C-114 Suction Pressure - Low
5675,2024-05-08 02:32:30,PT-2626: Compressor C-126 Discharge Pressure - Low
5676,2024-05-08 02:32:30,PT-2222: Compressor C-122 Suction Pressure - High
5677,2024-05-08 02:33:14,FT-2525: Vessel V-125 Flow Rate - High-High
5678,2024-05-08 02:36:47,FT-2121: Vessel V-121 Flow Rate - Low
5679,2024-05-08 02:36:47,LT-1919: Vessel V-119 Liquid Level - Low
5680,2024-05-08 02:36:47,FT-3737: Vessel V-137 Flow Rate - High-High
5681,2024-05-08 02:39:26,TT-3232: Pump P-132 Outlet Temperature - Low
5682,2024-05-08 02:40:41,TT-2424: Pump P-124 Outlet Temperature - High
5683,2024-05-08 02:43:09,LT-4343: Vessel V-143 Liquid Level - Low
5684,2024-05-08 02:44:34,FT-1717: Vessel V-117 Flow Rate - Low-Low
5685,2024-05-08 02:47:18,FT-2525: Vessel V-125 Flow Rate - High-High
5686,2024-05-08 02:47:49,FT-4141: Vessel V-141 Flow Rate - Low
5687,2024-05-08 02:50:23,TT-2020: Pump P-120 Inlet Temperature - High-High
5688,2024-05-08 02:51:45,LT-4747: Vessel V-147 Liquid Level - High-High
5689,2024-05-08 02:54:05,FT-4545: Vessel V-145 Flow Rate - Low-Low
5690,2024-05-08 02:56:29,TT-4444: Pump P-144 Inlet Temperature - High
5691,2024-05-08 02:56:29,TT-1616: Pump P-116 Outlet Temperature - Low
5692,2024-05-08 02:56:29,TT-4848: Pump P-148 Outlet Temperature - Low
5693,2024-05-08 02:59:58,FT-5005: Vessel V-105 Flow Rate - Low-Low
5694,2024-05-08 03:00:50,LT-7007: Vessel V-107 Liquid Level - High-High
5695,2024-05-08 03:00:50,FV-1001: Vessel V-101 Pressure - High
5696,2024-05-08 03:00:50,LT-3939: Vessel V-139 Liquid Level - Low-Low
5697,2024-05-08 03:03:23,LT-7007: Vessel V-107 Liquid Level - High-High
5698,2024-05-08 03:03:23,FV-1001: Vessel V-101 Pressure - High
5699,2024-05-08 03:03:23,LT-3939: Vessel V-139 Liquid Level - Low-Low
5700,2024-05-08 03:04:14,PT-1414: Compressor C-114 Suction Pressure - Low
5701,2024-05-08 03:04:14,PT-2626: Compressor C-126 Discharge Pressure - Low
5702,2024-05-08 03:04:14,PT-2222: Compressor C-122 Suction Pressure - High
5703,2024-05-08 03:07:07,FT-1313: Vessel V-113 Flow Rate - High-High
5704,2024-05-08 03:10:02,PT-4242: Compressor C-142 Discharge Pressure - High-High
5705,2024-05-08 03:12:31,FT-2525: Vessel V-125 Flow Rate - High-High
5706,2024-05-08 03:14:14,LT-2002: Compressor C-102 Liquid Level - Low
5707,2024-05-08 03:17:06,TT-2020: Pump P-120 Inlet Temperature - High-High
5708,2024-05-08 03:18:45,LT-7007: Vessel V-107 Liquid Level - High-High
5709,2024-05-08 03:18:45,FV-1001: Vessel V-101 Pressure - High
5710,2024-05-08 03:18:45,LT-3939: Vessel V-139 Liquid Level - Low-Low
5711,2024-05-08 03:20:19,LT-2727: Vessel V-127 Liquid Level - High
5712,2024-05-08 03:23:26,PT-4646: Compressor C-146 Suction Pressure - High
5713,2024-05-08 03:24:09,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
5714,2024-05-08 03:25:22,LT-1111: Pump P-111 Liquid Level - High
5715,2024-05-08 03:28:14,FT-4949: Vessel V-149 Flow Rate - High
5716,2024-05-08 03:31:41,LT-1515: Vessel V-115 Liquid Level - High-High
5717,2024-05-08 03:35:10,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
5718,2024-05-08 03:35:10,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
5719,2024-05-08 03:35:10,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
5720,2024-05-08 03:38:33,PT-1414: Compressor C-114 Suction Pressure - Low
5721,2024-05-08 03:38:33,PT-2626: Compressor C-126 Discharge Pressure - Low
5722,2024-05-08 03:38:33,PT-2222: Compressor C-122 Suction Pressure - High
5723,2024-05-08 03:39:25,TT-3232: Pump P-132 Outlet Temperature - Low
5724,2024-05-08 03:41:23,FT-2929: Vessel V-129 Flow Rate - Low-Low
5725,2024-05-08 03:41:33,TT-8008: Pump P-108 Inlet Temperature - Low
5726,2024-05-08 03:44:12,PT-6006: Compressor C-106 Suction Pressure - Low
5727,2024-05-08 03:45:20,PT-1414: Compressor C-114 Suction Pressure - Low
5728,2024-05-08 03:45:20,PT-2626: Compressor C-126 Discharge Pressure - Low
5729,2024-05-08 03:45:20,PT-2222: Compressor C-122 Suction Pressure - High
5730,2024-05-08 03:46:01,TT-4444: Pump P-144 Inlet Temperature - High
5731,2024-05-08 03:46:01,TT-1616: Pump P-116 Outlet Temperature - Low
5732,2024-05-08 03:46:01,TT-4848: Pump P-148 Outlet Temperature - Low
5733,2024-05-08 03:49:34,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
5734,2024-05-08 03:51:35,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
5735,2024-05-08 03:51:39,LT-7007: Vessel V-107 Liquid Level - High-High
5736,2024-05-08 03:55:38,TT-4444: Pump P-144 Inlet Temperature - High
5737,2024-05-08 03:55:38,TT-1616: Pump P-116 Outlet Temperature - Low
5738,2024-05-08 03:55:38,TT-4848: Pump P-148 Outlet Temperature - Low
5739,2024-05-08 03:55:48,FV-1001: Vessel V-101 Pressure - High
5740,2024-05-08 03:55:52,TT-4444: Pump P-144 Inlet Temperature - High
5741,2024-05-08 03:55:52,TT-1616: Pump P-116 Outlet Temperature - Low
5742,2024-05-08 03:55:52,TT-4848: Pump P-148 Outlet Temperature - Low
5743,2024-05-08 03:59:44,TT-4444: Pump P-144 Inlet Temperature - High
5744,2024-05-08 03:59:44,TT-1616: Pump P-116 Outlet Temperature - Low
5745,2024-05-08 03:59:44,TT-4848: Pump P-148 Outlet Temperature - Low
5746,2024-05-08 04:02:51,FT-4545: Vessel V-145 Flow Rate - Low-Low
5747,2024-05-08 04:07:34,LT-1111: Pump P-111 Liquid Level - High
5748,2024-05-08 04:10:19,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
5749,2024-05-08 04:14:12,FV-1001: Vessel V-101 Pressure - High
5750,2024-05-08 04:17:15,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
5751,2024-05-08 04:19:51,TT-2424: Pump P-124 Outlet Temperature - High
5752,2024-05-08 04:20:16,PT-3838: Compressor C-138 Suction Pressure - Low
5753,2024-05-08 04:20:19,PT-1414: Compressor C-114 Suction Pressure - Low
5754,2024-05-08 04:20:47,FT-1313: Vessel V-113 Flow Rate - High-High
5755,2024-05-08 04:24:15,FT-1313: Vessel V-113 Flow Rate - High-High
5756,2024-05-08 04:28:29,LT-7007: Vessel V-107 Liquid Level - High-High
5757,2024-05-08 04:28:29,FV-1001: Vessel V-101 Pressure - High
5758,2024-05-08 04:28:29,LT-3939: Vessel V-139 Liquid Level - Low-Low
5759,2024-05-08 04:33:11,FT-3737: Vessel V-137 Flow Rate - High-High
5760,2024-05-08 04:33:44,FT-2121: Vessel V-121 Flow Rate - Low
5761,2024-05-08 04:38:42,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
5762,2024-05-08 04:40:15,LT-7007: Vessel V-107 Liquid Level - High-High
5763,2024-05-08 04:40:15,FV-1001: Vessel V-101 Pressure - High
5764,2024-05-08 04:40:15,LT-3939: Vessel V-139 Liquid Level - Low-Low
5765,2024-05-08 04:42:52,FT-2121: Vessel V-121 Flow Rate - Low
5766,2024-05-08 04:42:52,LT-1919: Vessel V-119 Liquid Level - Low
5767,2024-05-08 04:42:52,FT-3737: Vessel V-137 Flow Rate - High-High
5768,2024-05-08 04:46:33,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
5769,2024-05-08 04:47:38,LT-2727: Vessel V-127 Liquid Level - High
5770,2024-05-08 04:47:59,TT-4444: Pump P-144 Inlet Temperature - High
5771,2024-05-08 04:47:59,TT-1616: Pump P-116 Outlet Temperature - Low
